,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
178,968.0,0.4709510438215574,0.4122411181733288,0.586,0.525,0.354,0.314,0.254,0.244,0.329,0.355,0.315,0.337,0.261
179,970.0,0.4426939363838329,0.2715057617163586,0.371,0.741,0.502,0.394,0.255,0.227,0.287,0.386,0.401,0.265,0.289
180,972.0,0.4114283276708388,0.0,0.199,0.404,0.609,0.618,0.386,0.0,0.0,0.342,0.0,0.325,0.307
181,974.0,0.3800242733878658,0.2436336859415569,0.224,0.212,0.37,0.583,0.603,0.426,0.341,0.0,0.338,0.329,0.261
182,976.0,0.3469361976641796,0.3865586515115966,0.342,0.35,0.385,0.4,0.0,0.563,0.502,0.424,0.276,0.368,0.357
183,979.0,0.3120524204023489,0.2467327240337524,0.41,0.335,0.569,0.453,0.468,0.502,0.496,0.308,0.398,0.472,0.375
184,980.0,0.2945997882812428,0.2992777907119472,0.316,0.407,0.42,0.477,0.412,0.459,0.521,0.327,0.278,0.466,0.508
185,982.0,0.2577179218977008,0.3107675538634236,0.342,0.259,0.376,0.66,0.472,0.37,0.455,0.346,0.323,0.311,0.337
186,984.0,0.2382917854605324,0.1717095501008567,0.311,0.227,0.277,0.558,0.683,0.463,0.356,0.343,0.258,0.333,0.354
187,989.0,0.1601547334405868,0.3707634325531984,0.223,0.323,0.0,0.292,0.234,0.452,0.522,0.667,0.701,0.452,0.383
188,990.0,0.1404541071160281,0.4058906163931783,0.297,0.287,0.0,0.324,0.339,0.303,0.462,0.622,0.641,0.649,0.461
189,993.0,0.1009252796935396,0.5763190546257263,0.463,0.373,0.449,0.545,0.339,0.32,0.458,0.52,0.562,0.0,0.572
190,994.0,0.0790978521063614,0.5649479357620667,0.542,0.496,0.359,0.506,0.413,0.354,0.462,0.575,0.544,0.582,0.572
191,996.0,0.0572318233060435,0.585754968663749,0.452,0.519,0.517,0.467,0.539,0.436,0.492,0.639,0.628,0.542,0.686
192,999.0,0.0132086769907413,0.6630753106023267,0.563,0.442,0.0,0.376,0.503,0.403,0.629,0.657,0.838,0.715,0.493
